,Player,Market Value,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Gls/90,Ast/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp90,Att90,Cmp%,PassTotDist90,PassPrgDist90,xAG,xA,A-xAG,KP90,Pass1/3(90),PPA90,CrsPA90,PrgP90,Touches90,TakeOnAtt90,TakeOnSucc90,Succ%,Carries90,CarriesTotDist90,CarriesPrgDist90,PrgC90,Caries1/3(90),CPA90,Mis90,Dis90,Rec90,PrgR90,TklAPlayers90,TklW90,TklADribblers90,TklAttDri90,Tkl%,Bl90,ShBl90,PassBl90,Int90,Clr90,Err90
290,Sergio Akieme,7.0,ESP,DF,Almería,La Liga,25.0,19,19,1675,18.6,2,0,2,2,0.11,0.0,0.06,0.12,0.18,0.06,0.18,9,5,55.6,0.48,0.27,0.22,0.4,17.4,1.2,1.2,0.13,0.8,0.8,33.33,43.06,77.4,549.68,169.35,2.2,2.1,-2.2,0.91,1.61,0.75,0.65,1.51,51.55913978494623,2.150537634408602,1.129032258064516,52.5,26.774193548387096,135.48387096774192,61.34408602150537,1.4516129032258065,1.2365591397849462,0.1075268817204301,0.8064516129032258,0.8602150537634408,28.2258064516129,3.870967741935484,1.45,0.81,0.7,0.86,81.3,0.75,0.22,0.54,0.54,1.83,0.0
280,Maxime Estève,7.0,FRA,DF,Montpellier,Ligue 1,21.0,12,12,995,11.1,1,1,2,1,0.09,0.09,0.02,0.02,0.04,0.02,0.04,5,2,40.0,0.45,0.18,0.2,0.5,9.7,0.2,0.2,0.05,0.8,0.8,26.04,33.24,78.3,468.47,164.5,0.3,0.6,0.7,0.45,1.44,0.0,0.0,2.07,44.414414414414416,0.4504504504504504,0.1801801801801802,40.0,25.405405405405407,127.11711711711712,62.972972972972975,0.7207207207207208,0.3603603603603604,0.0900900900900901,0.4504504504504504,0.0900900900900901,22.43243243243243,0.9009009009009008,1.44,1.08,0.9,1.35,66.7,1.17,0.81,0.36,1.62,4.5,0.0
288,Dara O'Shea,7.0,IRL,DF,Burnley,Premier League,24.0,33,32,2892,32.1,3,4,7,3,0.09,0.12,0.02,0.06,0.08,0.02,0.08,19,5,26.3,0.59,0.16,0.16,0.6,10.6,0.7,0.7,0.04,2.3,2.3,43.4,54.8,79.2,859.31,318.85,2.0,1.0,2.0,0.4,4.33,0.19,0.09,3.8,65.23364485981308,0.0623052959501557,0.0311526479750778,50.0,34.6417445482866,178.34890965732086,109.81308411214953,0.9968847352024922,0.4361370716510903,0.0311526479750778,0.3426791277258567,0.0311526479750778,40.68535825545171,0.3115264797507788,1.21,0.62,0.34,0.81,42.3,1.28,0.93,0.34,1.09,4.92,0.06
289,Auston Trusty,7.0,USA,DF,Sheffield Utd,Premier League,24.0,32,28,2572,28.6,0,0,0,0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,8,2,25.0,0.28,0.07,0.0,0.0,13.0,0.4,0.4,0.05,-0.4,-0.4,24.51,32.17,76.2,431.54,161.82,1.1,0.8,-1.1,0.28,0.84,0.14,0.07,1.4,44.19580419580419,0.4195804195804196,0.2097902097902098,50.0,17.797202797202797,69.68531468531468,27.867132867132867,0.3496503496503496,0.2447552447552447,0.0699300699300699,0.5944055944055944,0.1398601398601398,20.384615384615383,0.5244755244755245,1.64,1.05,0.73,1.5,48.8,1.43,0.77,0.66,1.22,5.35,0.1
285,Montassar Talbi,7.0,TUN,DF,Lorient,Ligue 1,25.0,25,25,2204,24.5,0,0,0,0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,5,2,40.0,0.2,0.08,0.0,0.0,16.6,0.6,0.6,0.11,-0.6,-0.6,41.14,48.49,84.8,770.0,317.35,0.2,0.5,-0.2,0.29,3.14,0.29,0.0,3.59,59.30612244897959,0.6122448979591837,0.4081632653061224,66.7,42.204081632653065,275.7959183673469,155.75510204081633,0.6122448979591837,0.4897959183673469,0.0,0.9387755102040816,0.1632653061224489,38.16326530612245,0.2857142857142857,1.55,0.9,0.78,1.31,59.4,1.59,0.94,0.65,1.31,4.65,0.0
281,Anthony Rouault,7.0,FRA,DF,Stuttgart,Bundesliga,22.0,22,11,1010,11.2,0,2,2,0,0.0,0.18,0.01,0.07,0.08,0.01,0.08,3,1,33.3,0.27,0.09,0.0,0.0,24.5,0.1,0.1,0.02,-0.1,-0.1,73.57,83.12,88.5,1225.89,494.91,0.8,1.2,1.2,0.71,5.71,0.45,0.09,6.07,91.96428571428572,0.5357142857142857,0.1785714285714285,33.3,57.05357142857143,242.2321428571429,138.92857142857144,0.7142857142857143,0.4464285714285714,0.0,0.625,0.2678571428571428,67.23214285714286,0.8928571428571429,1.88,1.07,1.16,1.88,61.9,1.25,0.71,0.54,0.71,2.5,0.0
283,Valentin Gendrey,7.0,FRA,DF,Lecce,Serie A,23.0,37,35,3044,33.8,2,3,5,2,0.06,0.09,0.05,0.05,0.1,0.05,0.1,18,5,27.8,0.53,0.15,0.11,0.4,12.6,1.6,1.6,0.09,0.4,0.4,30.5,40.83,74.7,522.9,244.08,1.6,1.8,1.4,0.71,3.14,0.53,0.21,3.43,51.12426035502959,1.0059171597633136,0.4733727810650888,47.1,23.875739644970416,142.48520710059174,85.62130177514794,2.248520710059172,0.9467455621301776,0.1775147928994083,1.124260355029586,0.591715976331361,25.11834319526628,2.544378698224852,1.63,0.98,0.89,1.36,65.2,1.18,0.33,0.86,1.04,2.93,0.0
282,Abner,7.0,BRA,DF,Betis,La Liga,23.0,23,15,1400,15.6,0,1,1,0,0.0,0.06,0.01,0.06,0.07,0.01,0.07,4,0,0.0,0.26,0.0,0.0,,15.4,0.1,0.1,0.03,-0.1,-0.1,39.42,51.09,77.2,590.45,291.79,1.0,1.0,0.0,0.51,1.28,0.45,0.13,2.12,61.92307692307693,0.8333333333333334,0.4487179487179487,53.8,28.65384615384616,115.51282051282053,60.833333333333336,0.8974358974358975,0.6410256410256411,0.3205128205128205,1.153846153846154,0.7051282051282052,32.17948717948718,3.717948717948718,1.6,1.22,1.09,2.18,50.0,1.47,0.32,1.15,0.96,3.97,0.0
286,Anthony Caci,7.0,FRA,DF,Mainz 05,Bundesliga,26.0,31,29,2486,27.6,2,3,5,2,0.07,0.11,0.06,0.1,0.16,0.06,0.16,31,5,16.1,1.12,0.18,0.06,0.4,18.2,1.5,1.5,0.05,0.5,0.5,40.51,55.18,73.4,785.11,338.8,2.9,3.5,0.1,0.91,4.46,1.41,0.51,5.22,64.89130434782608,1.4130434782608694,0.8333333333333333,59.0,30.32608695652174,140.90579710144928,76.63043478260869,1.5579710144927534,0.7246376811594203,0.3623188405797101,0.8333333333333333,0.3623188405797101,35.869565217391305,2.717391304347826,2.03,0.83,0.98,1.59,61.4,1.56,0.25,1.3,1.16,1.63,0.0
826,Vitinho,7.0,BRA,"DF,MF",Burnley,Premier League,24.0,32,26,2314,25.7,0,2,2,0,0.0,0.08,0.06,0.05,0.11,0.06,0.11,25,4,16.0,0.97,0.16,0.0,0.0,18.0,1.6,1.6,0.06,-1.6,-1.6,27.82,38.68,71.9,450.89,137.59,1.3,1.2,0.7,0.43,2.18,0.74,0.16,2.57,50.54474708171206,2.2568093385214008,0.9727626459143968,43.1,24.669260700389103,154.00778210116732,79.29961089494164,2.295719844357977,1.4785992217898831,0.7003891050583658,1.3229571984435795,1.0116731517509727,26.38132295719845,4.280155642023346,2.49,1.32,1.67,3.35,50.0,1.71,0.23,1.48,0.47,1.83,0.16
303,Hugo Bueno,6.0,ESP,"DF,MF",Wolves,Premier League,20.0,22,7,741,8.2,0,0,0,0,0.0,0.0,0.03,0.09,0.13,0.03,0.13,5,0,0.0,0.61,0.0,0.0,,18.4,0.3,0.3,0.06,-0.3,-0.3,38.78,49.51,78.3,534.15,122.56,0.8,0.7,-0.8,0.73,1.34,0.98,0.98,0.98,63.04878048780488,2.804878048780488,0.9756097560975612,34.8,32.43902439024391,192.0731707317073,95.73170731707316,2.682926829268293,1.0975609756097562,0.2439024390243902,0.853658536585366,1.707317073170732,37.31707317073171,4.878048780487806,2.56,1.71,1.46,2.32,63.2,2.07,0.49,1.59,0.73,2.93,0.0
310,Becir Omeragic,6.0,SUI,"DF,MF",Montpellier,Ligue 1,21.0,28,26,2312,25.7,0,0,0,0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,9,3,33.3,0.35,0.12,0.0,0.0,16.1,0.5,0.5,0.06,-0.5,-0.5,35.18,41.25,85.3,662.45,220.12,0.7,0.4,-0.7,0.39,2.45,0.08,0.0,2.76,49.92217898832685,0.3501945525291829,0.2334630350194552,66.7,34.6692607003891,218.28793774319067,117.97665369649806,0.8171206225680934,0.5058365758754864,0.0778210116731517,0.3501945525291829,0.1167315175097276,31.55642023346304,0.4669260700389105,1.87,1.13,0.78,1.28,60.6,1.98,1.13,0.86,1.05,2.53,0.0
308,Josh Doig,6.0,SCO,DF,Sassuolo,Serie A,21.0,16,15,1343,14.9,0,2,2,0,0.0,0.13,0.01,0.08,0.09,0.01,0.09,8,2,25.0,0.54,0.13,0.0,0.0,20.9,0.2,0.2,0.02,-0.2,-0.2,27.11,39.66,68.4,427.18,182.35,1.1,0.7,0.9,0.94,2.62,0.6,0.47,2.21,50.87248322147651,1.5436241610738255,0.2684563758389262,17.4,19.73154362416108,141.6778523489933,62.68456375838926,2.013422818791946,1.140939597315436,0.1342281879194631,1.342281879194631,0.6711409395973155,21.677852348993287,3.02013422818792,1.68,1.14,1.01,1.81,55.6,2.08,0.67,1.41,1.07,2.55,0.0
307,Josh Doig,6.0,SCO,DF,Hellas Verona,Serie A,21.0,12,11,830,9.2,0,0,0,0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,5,1,20.0,0.54,0.11,0.0,0.0,19.8,0.2,0.2,0.04,-0.2,-0.2,27.28,36.74,74.3,492.17,170.11,0.3,0.4,-0.3,0.54,1.63,0.54,0.43,1.63,46.30434782608696,2.2826086956521743,1.0869565217391306,47.6,23.47826086956522,152.93478260869566,69.23913043478261,2.5,1.7391304347826089,0.3260869565217391,1.7391304347826089,0.5434782608695653,25.760869565217394,2.391304347826088,1.74,0.98,1.41,1.85,76.5,1.3,0.33,0.98,0.43,1.85,0.11
306,Christopher Wooh,6.0,CMR,DF,Rennes,Ligue 1,21.0,18,15,1388,15.4,1,0,1,1,0.06,0.0,0.09,0.04,0.13,0.09,0.13,10,2,20.0,0.65,0.13,0.1,0.5,9.0,1.3,1.3,0.14,-0.3,-0.3,43.83,51.23,85.6,902.27,337.53,0.7,0.4,-0.7,0.39,3.7,0.19,0.0,3.96,60.45454545454545,0.5194805194805194,0.0649350649350649,12.5,42.53246753246753,268.37662337662334,146.8181818181818,0.5194805194805194,0.1948051948051948,0.0649350649350649,0.6493506493506493,0.1948051948051948,39.54545454545455,0.2597402597402597,1.17,0.78,0.52,0.97,53.3,1.23,0.58,0.65,1.17,3.31,0.0
305,Diego Coppola,6.0,ITA,DF,Hellas Verona,Serie A,19.0,24,18,1634,18.2,2,0,2,2,0.11,0.0,0.07,0.01,0.08,0.07,0.08,13,3,23.1,0.72,0.17,0.15,0.67,8.3,1.2,1.2,0.09,0.8,0.8,30.49,39.45,77.3,635.33,244.51,0.2,0.1,-0.2,0.22,1.81,0.0,0.0,2.2,52.69230769230769,0.0549450549450549,0.0,0.0,24.01098901098901,106.5934065934066,44.285714285714285,0.0549450549450549,0.1098901098901098,0.0,0.4395604395604395,0.1648351648351648,25.65934065934066,0.0,1.98,1.21,1.1,1.81,60.6,1.43,0.49,0.93,1.48,4.89,0.05
304,Sergi Cardona,6.0,ESP,DF,Las Palmas,La Liga,24.0,35,30,2814,31.3,1,2,3,1,0.03,0.06,0.09,0.09,0.18,0.09,0.18,26,5,19.2,0.83,0.16,0.04,0.2,13.9,2.7,2.7,0.1,-1.7,-1.7,55.18,68.69,80.3,803.42,313.8,2.8,3.7,-0.8,1.25,3.45,1.25,0.48,5.11,82.61980830670926,1.182108626198083,0.5431309904153354,45.9,38.30670926517572,184.2811501597444,101.0223642172524,1.9169329073482428,1.5654952076677315,0.1916932907348242,1.5015974440894568,0.7028753993610224,47.85942492012779,5.271565495207668,2.88,1.76,1.76,3.07,57.3,1.44,0.22,1.21,1.47,3.26,0.0
301,Bamo Meïté,6.0,CIV,DF,Marseille,Ligue 1,21.0,16,6,638,7.1,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1,0,0.0,0.14,0.0,0.0,,7.6,0.1,0.1,0.06,-0.1,-0.1,65.07,71.41,91.1,1050.0,320.14,0.0,0.1,0.0,0.14,3.66,0.14,0.0,4.08,85.21126760563381,1.267605633802817,0.7042253521126761,55.6,61.26760563380282,356.4788732394366,180.2816901408451,1.5492957746478877,1.971830985915493,0.1408450704225352,0.7042253521126761,0.5633802816901409,57.46478873239437,0.7042253521126761,2.25,1.41,1.13,1.69,66.7,1.55,0.7,0.85,1.55,4.93,0.0
311,Luke Thomas,6.0,ENG,DF,Sheffield Utd,Premier League,22.0,12,11,917,10.2,0,0,0,0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,6,1,16.7,0.59,0.1,0.0,0.0,15.1,0.5,0.5,0.09,-0.5,-0.5,22.94,31.27,73.4,379.02,138.04,0.1,0.2,-0.1,0.2,2.25,0.49,0.2,3.24,42.15686274509804,0.9803921568627452,0.4901960784313726,50.0,18.725490196078432,78.72549019607844,38.333333333333336,0.7843137254901962,0.6862745098039216,0.0980392156862745,1.0784313725490198,0.4901960784313726,22.54901960784314,2.1568627450980395,1.96,0.88,0.78,1.37,57.1,2.25,0.49,1.76,0.98,2.65,0.0
313,Jorge Cuenca,6.0,ESP,DF,Villarreal,La Liga,23.0,29,21,1963,21.8,3,1,4,3,0.14,0.05,0.06,0.01,0.07,0.06,0.07,20,7,35.0,0.92,0.32,0.15,0.43,11.7,1.2,1.2,0.06,1.8,1.8,43.9,52.75,83.2,795.6,289.04,0.2,0.8,0.8,0.28,2.84,0.46,0.28,3.58,65.04587155963303,0.6422018348623852,0.3669724770642201,57.1,30.642201834862384,153.62385321100916,95.3211009174312,0.5045871559633027,0.5963302752293578,0.091743119266055,0.4587155963302752,0.18348623853211,39.49541284403669,1.3761467889908257,1.93,1.33,0.87,1.38,63.3,1.19,0.69,0.5,0.96,5.23,0.0
312,Adrià Pedrosa,6.0,ESP,DF,Sevilla,La Liga,25.0,31,15,1753,19.5,1,4,5,1,0.05,0.21,0.04,0.16,0.2,0.04,0.2,16,4,25.0,0.82,0.21,0.06,0.25,22.0,0.7,0.7,0.04,0.3,0.3,34.92,47.74,73.1,554.82,187.23,3.2,2.0,0.8,1.38,2.15,0.92,0.67,3.13,60.41025641025641,1.948717948717949,0.6153846153846154,31.6,29.487179487179485,149.3846153846154,75.64102564102564,2.358974358974359,1.948717948717949,0.4615384615384615,1.794871794871795,1.1794871794871795,34.205128205128204,5.589743589743589,2.36,1.33,1.18,1.74,67.6,1.33,0.31,1.03,0.77,2.77,0.0
309,Jorge Herrando,6.0,ESP,DF,Osasuna,La Liga,22.0,19,18,1644,18.3,0,1,1,0,0.0,0.05,0.02,0.01,0.03,0.02,0.03,4,0,0.0,0.22,0.0,0.0,,14.5,0.4,0.4,0.09,-0.4,-0.4,32.19,40.33,79.8,613.17,234.43,0.2,0.1,0.8,0.11,1.8,0.05,0.0,1.91,49.12568306010929,0.1092896174863388,0.1092896174863388,100.0,24.15300546448088,108.30601092896174,47.540983606557376,0.1639344262295081,0.1639344262295081,0.0,0.2185792349726776,0.1092896174863388,28.633879781420763,0.0546448087431694,1.58,1.04,0.66,1.04,63.2,1.09,0.6,0.49,0.82,3.77,0.05
